Return,Volatility,Sharpe,Annual_Return,Annual_Vol,Annual_Sharpe
0.015310721546163069,0.049565553549398095,0.19961554287163916,0.20001774354640567,0.1717001141056668,0.6914885244682448
0.014637055100105045,0.04459482774366614,0.2067591445007423,0.1904978826089745,0.1544810148136238,0.7162346864095217
0.018982940998529804,0.04956960981885844,0.27368128136247577,0.2531497201465853,0.1717141654352558,0.9480597688007225
0.01621865921619063,0.05121341229111815,0.2109211643254893,0.21295860248911924,0.17740846423437812,0.7306523460066632
0.01846715625093218,0.05062312509258744,0.25779699614349666,0.2455591030445019,0.17536364939655275,0.8930349907183482
0.015737203440499368,0.050977183664064125,0.2024540398670173,0.20608055589892094,0.17659014426585848,0.7013213664944979
0.01743893997243961,0.05881608842027709,0.2044045027249417,0.23055282563416157,0.20374490689276686,0.7080779680309001
0.018568696096347242,0.04986803811361609,0.26373665231657695,0.24705008782998683,0.1727479513731286,0.9136105632608785
0.01421929813525976,0.04678670609762521,0.1881438597157387,0.1846292135139178,0.16207390415975892,0.6517494483195415
0.018912824652749148,0.056448527951375435,0.2390878642169026,0.25211535896516835,0.1955434368485083,0.8282246565936083
0.014941169753277498,0.05304722240448139,0.17954763048642125,0.19478684818849934,0.18376096880993564,0.6219712367621686
0.01764663528240344,0.04998581910281786,0.24466876476667224,0.23357060512336436,0.17315595668805497,0.8475574632019885
0.019180095327932852,0.05176214488444946,0.26589757228937855,0.2560623534987634,0.17930932969721583,0.921096209628844
0.01855770376422787,0.058976135056745156,0.22281957074530692,0.24688860034069338,0.20429932470465323,0.7718696349031189
0.018607550928777538,0.053135678223463635,0.24824909934594652,0.24762105479080554,0.18406738875534037,0.8599601060007862
0.019807831664100838,0.051677836529102704,0.278478472861953,0.2653775176821498,0.17901727698728953,0.9646777276221866
0.0169452840953224,0.0522273228853718,0.22073919917279064,0.223407223229672,0.18092075356153747,0.7646630163786785
0.016203522048964712,0.05497998671361297,0.19619603472234443,0.21274180757521743,0.19045626077487895,0.6796430007652963
0.014966819277033444,0.05020434280552891,0.19022562743944607,0.19514923341284263,0.1739129449995622,0.6589609032535778
